Gene,Log2FoldChange,PValue
LRRCC1,0.030898017476360895,0.6815378263288641
E2F5,-0.029533944734700945,0.6371747250231936
CA1,0.004308123507596684,0.9302035706941769
CCDC59,-0.14876931648054592,0.045210911528680835
SWAP70,0.07454112948103031,0.35537526705001654
BMAL1,-0.1294305866314085,0.041333479520729605
LYVE1,-0.029816435506480277,0.30881692183221016
AMPD3,0.06308344885766637,0.3214727191899458
SBF2,-0.05518487696722252,0.2842497409414341
MICAL2,-0.05444677972437395,0.5529882587853867
RRAS2,-0.12925046938599882,0.052349667858920854
HSD17B4,0.06866908724144194,0.17832668683125286
ZFC3H1,-0.022413144353802483,0.7954585276495849
TEX15,0.02453975254604207,0.31141778135732473
SARAF,0.031057064103301002,0.5946112844968356
RNF122,0.0037620237742559404,0.9111690500289522
DUSP26,0.031860482458317185,0.5414898233964783
DPF2,-0.002221120112277042,0.9655605857214136
MEN1,0.15017575141924544,0.00043696022144022544
ERG28,0.134240357545083,0.07920496515295264
GSC,-0.23445284402677913,0.04631045415759624
DGLUCY,0.17160115313995172,0.02884901995535202
UNC79,-0.0803924318805731,0.42980936311565376
NUMB,0.04096121908576178,0.25976670090938764
CATSPERB,-0.0317455159721316,0.4056410348060845
VRTN,-0.06213919056013484,0.465904089868431
COX16,-0.04318531544665616,0.4030317739724306
TTC9,0.034104468972344204,0.6606416134308528
MED6,-0.06701135528803404,0.5349650757276496
EIF2S1,0.03931757246393364,0.3481815188432569
ADAM20,-0.07007605187924676,0.30277047803191254
LOXL2,0.0895348687190971,0.037354483603718
ELP3,0.026361340541510625,0.6779114657629917
PEBP4,-0.05601488375806718,0.7417497726589601
ADAMDEC1,-0.08666703559249123,0.6090352729504138
CTIF,-0.04575195675282928,0.5033197149429015
MRO,0.011998001105246403,0.9194108090169961
MBD2,-0.05661978640891974,0.35441870232221173
IER3IP1,-0.08804795140701871,0.6551504751806939
KGD4,-0.027480987873426788,0.4869017397820673
CCNB1,0.03967031482439376,0.5423937190650077
CDK7,-0.041399573876282236,0.4278034322517752
CD180,-0.1295941408420136,0.35815377420469585
IRAK2,0.026152815543335484,0.3935497309364031
CAMK1,-0.009338051433369632,0.8939593137498276
THUMPD3,0.08846214504089955,0.021962273688207586
VHL,-0.08041789281226386,0.12903295098824355
BHLHE40,-0.28464755452043633,0.11213609783147575
ARL8B,-0.07413918700550504,0.12655463014740295
EDEM1,0.09946323360453269,0.2807312433459484
CNTN6,-0.000293823923469827,0.9266052888929054
CHL1,0.03649098505452697,0.33962707445135265
MEIS2,-0.2397088060573933,0.04352676019628923
DPH6,0.04502730275300326,0.3020960760325634
KATNBL1,-6.857253573078204e-05,0.9984084314364029
EMC7,-0.07772913415848315,0.24349262685862105
TRPM1,-0.000293823923469827,0.9266052888929054
GNAT2,-0.000293823923469827,0.9266052888929054
GSTM1,-0.04783204700696242,0.669814416586541
PRPF38B,-0.06132360105316126,0.3754729617214452
REG4,0.19623569330705437,0.4014632869274143
TSPAN2,-0.057230468598393314,0.3545625491118106
TSHB,-0.010555791846149909,0.8664602668514724
GSTM5,0.0027229963254870038,0.9650157303714381
GSTM3,0.0936087460215016,0.20869391521024308
SYT6,0.05138504947630468,0.4610761030837044
VAV3,-0.09799975073950273,0.14649382393323593
CHIA,-0.03244390971188832,0.30964271904675805
PSRC1,0.2535332508654353,0.04038632415332014
HMGCS2,-0.02614522423263055,0.30747089659652566
PTPN22,-0.16517956743243856,0.07074243052080804
SORT1,-0.001680138729308167,0.9773216270457432
WNT2B,0.01672872918885404,0.8732857748788998
PTGFRN,-0.004040409761208563,0.969688759840087
LAMTOR5,0.0283362150525881,0.6017722180509399
ADAM30,-0.15569631092374214,0.11813248574484665
NOTCH2,-0.0734849510072082,0.28889301184866223
TRIM45,-0.005449519439143957,0.9556228949765488
CEPT1,0.03461525302192148,0.4191058723970986
CD101,-0.032246800734382575,0.7281022723553199
VTCN1,0.013689678538637728,0.761118961288118
NGF,0.03485331704360589,0.31370459264903994
AP4B1,0.04138824526776519,0.4146518597208664
NAPG,0.029941587361040245,0.5184241323810013
SPIRE1,-0.006509548609751725,0.9283168305178078
PPHLN1,0.12242201058765145,0.0693706599875982
FKBP11,-0.0855930289441571,0.07803900323591002
ARF3,0.03362226535640778,0.5584235979256021
TMEM106C,0.008758039821120889,0.843297348145983
SLC38A2,0.043354482438082265,0.41930181822091495
YWHAQ,-0.003649295037778444,0.9712058579617524
KIDINS220,0.01710396496240607,0.7140380471759096
GRHL1,-0.043060399867459465,0.6346932071802066
ROCK2,0.0069157462817468485,0.9024214555501031
RSAD2,0.059553065393308735,0.5792979066020132
MYCN,0.032386910169264316,0.6361086660755464
LPIN1,-0.11546602054210897,0.05957324711661423
CMPK2,0.017283509593145396,0.6408434253732693
IAH1,-0.13412630158377326,0.034727064700499466
LDHA,0.17473611132232847,0.03591281735692465
SAA2,-0.1644907805993655,0.18354203708891756
ANO3,-0.0062320852376717695,0.8883254121588515
IL6ST,0.1394483094890724,0.38983333580917134
FST,0.08658010989822873,0.4180177232419878
CFHR4,-0.04715354983467124,0.45401426659424693
NAV1,0.011086300009805372,0.7235842877762048
CDC73,-0.05698602602228542,0.19436802980163345
TIMM17A,-0.09141839153296827,0.28210161206832773
CRB1,-0.16428887671400694,0.5382573806628826
CFHR5,-0.06596028484391031,0.4348134769480939
ERN2,0.06802099348737733,0.2482671961116372
RPS15A,0.026041010198452952,0.7749912801135418
RAX,-0.000293823923469827,0.9266052888929054
NARS1,0.08745451266328974,0.06326914895486166
GRP,-0.000293823923469827,0.9266052888929054
RELCH,-0.05819928001930874,0.07038949770289313
FBH1,-0.010598780631217997,0.7643909109361791
RBM17,-0.09887718677978885,0.028473559643631623
IL2RA,0.43397304603500153,0.037297547299120916
ANKRD16,0.02306639635723018,0.6466077611868097
ECHDC3,-0.08819906455587401,0.45055507367461345
IL15RA,0.03412272408950834,0.40809152680214933
CCNH,-0.057892220797544525,0.1550984082944085
HRH4,0.09160448218309014,0.35529181280167166
TMEM241,-0.001048019144589185,0.9745447429588141
KCTD1,0.07753705127549027,0.052946342033693077
CABLES1,-0.04981166834272005,0.35499412509614137
DOCK2,-0.1403698256292385,0.11920909858595193
EMP1,0.16036553400203224,0.07948968914103481
SOX5,0.004820838612749845,0.9371290242901736
RERG,-0.013842147938716853,0.9020840540486899
SLCO1B1,-0.05285731551818307,0.6575834269285872
KLRD1,-0.5901229748677759,0.14787228595834706
KLRC1,-0.009356131140208612,0.9517814504837027
SPX,-0.044783149448799464,0.5577405454668023
PRH2,0.0057011262400116225,0.9044225503771156
LRP4,-0.04681059928464543,0.363961136819029
MYBPC3,-0.09703267628859363,0.18416131915796907
DDB2,-0.006447115297568029,0.9631039155903647
ACP2,-0.03891147284185248,0.1927133970111015
USP26,-0.06303980944792464,0.48536451976381423
RTL8C,0.014767837835814479,0.7546031562458315
RAB33A,0.03871691452831749,0.5411600067057619
SOX3,0.008789648273817452,0.8962325030507236
RBMX2,-0.011727709038004797,0.8511205097316195
STK26,0.004939118393918918,0.8940989192365898
PIWIL4,0.07085808813170247,0.19740026343463793
MTNR1B,0.06556355963618932,0.5156182831627049
PUM1,0.057415424054497954,0.39446017899712515
SPOCD1,-0.01761449266938342,0.9133553614333756
YARS1,0.0460952621399473,0.16436553444458937
PHC2,0.17743922508071464,0.09800091527158529
CDCA8,0.002749309411519185,0.9578476404836958
GNL2,0.014948892955330972,0.6910585064051578
AGO4,-0.08973506897146688,0.3210156041760661
HOOK1,-0.11335772005882072,0.723897274833535
CYP2J2,0.1496152230287382,0.1836959527847485
BTF3L4,0.03146535761398539,0.39846487739513314
TUT4,-0.024110530644629424,0.7793603213740139
PRPF38A,0.0060201462406901385,0.8901621903665978
DSC2,-0.038086811262993625,0.7016138633468025
DSG3,0.0030150435096623074,0.9769782383231309
RNF138,-0.05059016054248655,0.5060204115494207
ELP2,-0.018577022174452118,0.6429307880167983
DSG1,-0.013827349229675268,0.6985420423840811
DSC3,0.05394669978942568,0.617558584844718
DSC1,0.07338415485435212,0.5339787931657233
DTNA,-0.049265262598156556,0.6185076438574395
FHOD3,-0.030042322529904353,0.7565986541358652
TPGS2,-0.0011980177026886807,0.9714424892122401
DAGLA,0.03437959362345677,0.64540854759866
SLC43A3,0.17896967668837327,0.012159980562272656
TIMM10,0.07760894653152706,0.17925925500447684
CBLIF,-0.020741446350891923,0.2901135602103583
DHX34,0.12452843203398345,0.022661459528295055
APLNR,0.08201415423715208,0.5302836483148736
FADS2,-0.13351532521291531,0.21141554253712497
TMEM258,0.08556114765805978,0.24022341573120914
TCN1,0.039133915311849954,0.5235557876883673
C5AR2,-0.0009268589621971302,0.9915686328989836
TMEM165,-0.022937116594691886,0.6044588299057626
CLOCK,-0.003933618797278715,0.901499631075779
PDGFRA,0.0064516663985408895,0.9439645964883068
GGACT,0.033993165513079404,0.5611405927415205
COL4A2,-0.07330189889551803,0.08297914708745155
CLDN10,-0.05475316246820294,0.31391908756021913
DZIP1,0.10665972172202143,0.239911539446845
UBAC2,0.0016790553502086247,0.9778264207959193
ARGLU1,-0.10076916291303073,0.242328183754387
BIVM,-0.0680153986940002,0.6804215273091141
ERCC5,-0.059933172288932024,0.31320809426470825
TPP2,0.003297839204090991,0.97281902364839
POGLUT2,0.044491014395105166,0.6381332069196876
CARS2,0.0683365261131148,0.3176474961767598
ARHGAP32,-0.008823907235834039,0.9174898975139548
STT3A,0.06568474744648434,0.2843969862618707
ADAMTS8,0.06326044173470108,0.17403329682646324
ACRV1,0.05253092688447236,0.15580892078252057
ETS1,0.0495125819356419,0.522138555987004
SLC37A2,-0.10080791120039723,0.36650443660894527
KLB,-0.0422262483728697,0.6297914956779156
TMED7,-0.0333489212973479,0.3067071746741119
APC,0.10834978309773236,0.4359417080404726
NREP,0.12055239490979375,0.14831189800961583
WDR36,-0.0038882344721775652,0.907261584877221
OSTF1,0.09644533508078945,0.03168025414917058
RFK,0.1518592757557573,0.001448277709242527
UBQLN1,-0.08180672002476808,0.15417021027370034
NAA35,0.011307644241306036,0.7207408206165614
C9orf40,-0.000293823923469827,0.9266052888929054
ANXA1,-0.07267051861767371,0.5260351026076949
CTSL,0.18949109986291712,0.070369024850711
CEMIP2,-0.20608061648821874,0.0797013666916087
AGTPBP1,-0.15634241017869455,0.08748796734929408
GOLM1,-0.10934339445980412,0.4482527240727564
ENTREP1,-0.11039118282883126,0.22595306750056277
PSAT1,0.13324167376514184,0.00021232121916221392
ISCA1,-0.0285139901204412,0.3752312143901372
ADAM19,0.26916015218198375,0.21609440374020888
HAVCR2,-0.03266197026914086,0.6664066061757499
CCNJL,0.03141107946229327,0.7705348629367472
TAOK3,-0.20928539089654885,0.06197364462271607
USP30,-0.05718357310953426,0.05213580775148707
SDS,0.22544669872960443,0.01822078917538791
MSI1,-0.000293823923469827,0.9266052888929054
HNF1A,-0.11293030342216037,0.30730853426655624
FBXO21,-0.04104853316772017,0.21864282544076208
TBX3,-0.01798353194882063,0.6898095513357196
OASL,0.03741533998264357,0.6098306975567398
HRK,0.11396845537378586,0.26122918696992736
RNFT2,0.08019658474258451,0.3446086576993461
P2RX4,0.09857378811605777,0.025438492537744113
BICDL1,0.07103407900489955,0.28334473415920225
DTX1,0.1488929833794288,0.07467057091603882
TRAFD1,0.1967019272887911,0.0004283022944868915
DMTF1,-0.14540186510321718,0.048722732248072685
OCM2,-0.1216486421360663,0.6747130813080002
TMEM243,-0.017456936560897862,0.6536810109520357
CCDC146,-0.0660168718163523,0.05340003321286349
TMEM60,0.08307436996052009,0.05917012040876596
CD36,0.06917137579850752,0.6193292427149131
UGT2A3,-0.0991371439559352,0.5666622944231092
CSN2,0.0066798644541113394,0.819337906982395
UGT2B28,-0.06454406236252686,0.563262282119261
PNPLA8,-0.04805490793737155,0.1287554297064474
HILPDA,0.1373290146553372,0.22617524972930353
GARIN1B,-0.013768100107696413,0.8481437399483763
RINT1,-0.02102053000305748,0.3988048174780843
SRPK2,-0.10367046731526308,0.1697531054754993
KCP,0.047439533370075004,0.7048957336807717
TES,0.20048228149929992,2.5627614514373852e-06
MDFIC,0.1433409424010854,0.09511447053289247
MTO1,0.009989233277303722,0.8211883141256409
ADGRB3,-0.000293823923469827,0.9266052888929054
ANKRD6,0.018206764265685793,0.5351539939513061
HTR1B,0.053529424033907036,0.5842649293909106
KHDC1,0.008870056476248722,0.9161985253477961
CEP162,0.003541492202199459,0.9169940210844599
SYNCRIP,0.11789484199950007,0.015169554268214465
SNX14,-0.02388159185822092,0.6903937689989805
NT5E,0.2306000173029048,0.20223848644966
MRAP2,-0.000293823923469827,0.9266052888929054
EPHA7,-0.000293823923469827,0.9266052888929054
AKIRIN2,-0.12326316636152246,0.07583641302036045
ORC3,0.018936586215567708,0.5228135627808334
LCA5,0.25847949563213724,0.024577390405216712
MAP3K7,0.02158886311561803,0.8011408994827244
CGA,-0.04552785115706559,0.4769229007821243
GJA10,-0.11873296251089055,0.15399030047871465
PRR5L,0.4193678725236367,0.04629117347173592
LMO2,-0.02810571923481997,0.6511999021088795
PHF21A,-0.055840682302244815,0.24212297026298307
NAT10,0.06671036951194598,0.4635649782675709
EHF,-0.060127444848677936,0.569854409792443
ELF5,-0.02036683721136745,0.8595609364562461
PRRG4,-0.0358912968735261,0.7510742447864933
CAPRIN1,-0.028252446142800203,0.7190898357773982
ATP5MC2,0.061887023728563584,0.4636921651071454
DNAJC14,-0.09344616098337888,0.5002086045275602
CD63,0.031370413965095434,0.6532467102258954
PRPH,0.00017211423545404614,0.9986733590962642
AVIL,0.08267796994630938,0.13582564126359728
AMHR2,-0.03716331851294191,0.6541685189675344
LACRT,-0.017906326356977864,0.2860305660540383
GDF11,0.03790068869849472,0.2645626539288487
GLS2,-0.03464775847533996,0.5587079949054006
ITGA7,-0.03208524211691377,0.6602419980185019
TESPA1,0.24532301081042807,0.05737605399268887
FAM186B,-0.09377024835253489,0.3672781291603232
RDH5,-0.0017110807472033862,0.9652774039555345
AGAP2,0.14305682553470067,0.029736347614945487
BLOC1S1,0.09395389296304968,0.03339189457036971
KRT85,0.023365114017279087,0.3110956857629291
CDK4,0.2532911122204218,8.037623218525692e-06
PPP1R1A,0.0836271529878545,0.4275082938809016
TROAP,0.002577382452736865,0.9771221543967149
TSPAN31,0.0776827727517726,0.021214310225914218
B4GALNT1,-0.03129873718168574,0.71987778507334
TFCP2,0.06933770985383036,0.057519139005878586
COQ10A,0.011824461246416895,0.6094931680999138
FAIM2,0.1534984940622578,0.23236038054112407
PAN2,-0.08249674460425904,0.18480578617580942
ESPL1,0.09120617668767861,0.1556927522102651
KRT7,-0.00062201489610475,0.9868035980548959
ZC3H10,-0.08167500180155085,0.29746228034475886
HNRNPA1,0.10669898418437374,0.24417941617671193
SLC26A10P,0.019594032093633695,0.808935585641311
ACVR1B,-0.10755378586408737,0.03558527966125196
OS9,-0.030360086082611648,0.6042439287387329
MIP,0.011965023127466501,0.8490920746654386
KCNH3,0.05234210332004796,0.2735873979971222
LTV1,0.10666398334473631,0.08412539519698378
MAP7,0.05146328747581563,0.6154643879402741
CD164,0.18346409340955194,0.023475762893076322
AFG1L,-0.18389753061855885,0.7124194152793472
NHSL1,0.05406470278288911,0.6643757366915399
AHI1,-0.04009697752955499,0.22036411028657366
HEY2,-0.1079605684762599,0.2859464228755527
PKIB,0.013604827179606094,0.9150196941057314
TAAR5,-0.008683974973488273,0.923931972163217
NMBR,0.026078239241782764,0.6566483928338009
SMPD2,0.01996198839889196,0.532211754932223
MICAL1,-0.049639784510628004,0.5200438365123796
REPS1,-0.041737112610799265,0.23987837587332497
STX11,-0.04664434999733702,0.47611249755393625
TEC,-0.070965772473643,0.2866609939906463
PRADC1,0.03421885140845227,0.45564101615873
SEMA4F,0.06555286648781866,0.2182647003240616
CCT7,0.08564173913756079,0.30369314128815955
EGR4,-0.0406722996924791,0.6909597125248497
RAB11FIP5,-0.07531983913990192,0.5183744834243532
SMYD5,-0.09728966490418411,0.018736935198331976
DYSF,-0.07054224147320509,0.5542071066782779
CCDC142,-0.018767191031471953,0.5897561594978677
EMX1,-0.000293823923469827,0.9266052888929054
KCNMB4,0.06512314986903722,0.6004363802160926
USP15,0.018225390225113713,0.6571118973531334
GNS,-0.027623298365548,0.6377370751210757
CPM,0.056646454982254735,0.34892514852410994
MDM2,0.0031257984450685505,0.9489159530945502
KLHL36,0.03391190809641742,0.700723314175562
BCO1,-0.03965382513610155,0.31128051365061776
MPHOSPH6,-0.023881473340038983,0.3988391996759063
CHST5,-0.2194125146570457,0.05918500196124961
KIAA0513,-0.013485143659950793,0.786457704707398
DYNC1LI2,-0.07690563557894459,0.013697996309065862
FBXL8,0.05881702901552277,0.4449151999507066
FHOD1,0.03894110596383449,0.4533211771168383
CCDC102A,0.019574272207528054,0.6406769976883777
SLC9A5,-0.1169261245454547,0.09535284725894644
AGT,-0.000293823923469827,0.9266052888929054
ZNF670-ZNF695,0.17912774367025075,0.14897856298829187
PCNX2,-0.07268418193688087,0.2587396934720652
KCNK1,0.22447391591429655,0.04455924933314225
URB2,0.002772646987625915,0.9157993437151658
EGLN1,-0.0683726397059865,0.18093703626467578
CAPN9,-0.10501234926753877,0.10344362403170573
COG2,0.046413616728546714,0.2948077072526573
ABCB10,0.018582317908361734,0.7076912703226932
NTPCR,0.00762880246036346,0.879924261842641
TAF5L,0.0027051349929618773,0.9363728116136985
GLUL,-0.15135838008751135,0.07818164069611638
STX6,-0.13442874678989103,0.13839156403649583
RGS8,-0.000293823923469827,0.9266052888929054
RNASEL,0.05949003325566293,0.3825185652747044
DHX9,-0.021124174664758577,0.7439576049530823
KIAA1614,0.014567545776880575,0.8903941201490466
CEP350,0.0014122330881605194,0.9815940058748169
NPL,-0.019379697439106502,0.47766598599040067
NIBAN1,0.16735294532889178,0.32187380647111125
PIGC,0.1003818140100603,0.052778772657613014
LAMC1,0.028799313751029176,0.33382878224031387
RC3H1,-0.06318836953584439,0.15825947255893613
GPR55,-0.09059001457344973,0.68728682751688
SP110,0.09585405269772851,0.048622018757329605
MRPL44,-0.05193822366099976,0.10721031508591414
CHRND,-0.1790440760198947,0.10100752755122863
PAX3,0.055705386506092525,0.15223420806409135
DOCK10,0.03188692363971768,0.5825473370237968
