Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10padj
NUP133,123.63516535058436,-0.1997184293608481,0.0666639773241571,-2.995897295321978,0.0027363858047956,0.04789347489057,1.319723651764002
IRGM,7.27003327940967,-0.9259034136562616,0.3093750092657005,-2.9928190252143736,0.0027641360440353,0.0483198113121126,1.315874770294795
STRADB,67.3959746020983,0.4420370338347889,0.1477885266195554,2.991010492801668,0.0027805593881128,0.0484286425457745,1.314897704051578
ZBTB1,540.7347492708168,-0.3649852085456693,0.1220124924267449,-2.991375729536897,0.0027772354963624,0.0484286425457745,1.314897704051578
ITCH,133.30697748530574,-0.5044197062209974,0.1686439514829837,-2.991033486735476,0.0027803500212393,0.0484286425457745,1.314897704051578
VDAC1,127.30837593447346,0.2881854085154675,0.0963830472069062,2.990001010206884,0.0027897652445972,0.048470470048508,1.3145227686312038
RIPOR2,2166.0821698007344,0.2976699329258278,0.0995547384297259,2.9900127067879163,0.0027896584198089,0.048470470048508,1.3145227686312038
PARP8,851.3157958506497,-0.5192602843402692,0.1737865011187528,-2.987920701536221,0.0028088242199943,0.0487421664582935,1.3120951714998375
PDE1B,37.99244404194823,-0.5914112420950592,0.1980101675132435,-2.986772091162965,0.0028193982178674,0.0488661391848635,1.3109919723478307
TOPORS,200.59806970450288,-0.4310232195200861,0.1443467573727674,-2.9860263393862927,0.0028262829863147,0.0489259461798623,1.310460766758982
RP9,56.44035065200656,-0.2984144194619897,0.0999952697069739,-2.984285360062161,0.0028424154720522,0.0490652960294167,1.3092255765491991
BTLA,47.9600753264155,0.5203195831237656,0.1743354161665097,2.9845891016590818,0.0028395948619352,0.0490652960294167,1.3092255765491991
BCAR3,5.453040721793598,-2.089142468921461,0.7001045925135213,-2.9840433718924837,0.0028446644570996,0.0490652960294167,1.3092255765491991
CYSLTR2,43.63431451949474,0.5252164562729631,0.1760343646982599,2.9836018505434168,0.0028487720467576,0.0490767295648803,1.309124386027547
PDCD2L,30.88064690422952,0.3967392116060663,0.1330867991452109,2.9810560788465907,0.002872561845299,0.0494267978381347,1.3060375248067853
USP16,164.19726864702315,-0.2720636040163646,0.0912839828418249,-2.980408999986241,0.0028786375241159,0.0494715908396616,1.3056441239641368
ZNF529,96.1235335535685,-0.2605479765040174,0.087487612631759,-2.978112771240891,0.0029002925169907,0.0497188435451105,1.3034789815552938
ADAM9,10.98138712477783,-0.6269703834630399,0.2105012723887586,-2.9784636280256613,0.0028969741044862,0.0497188435451105,1.3034789815552938
TMEM205,119.57706823190554,0.2268621596822719,0.0761851340732272,2.9777746333584947,0.0029034939165811,0.0497188435451105,1.3034789815552938
TMCC3,58.6845750089749,-1.6475941644830925,0.5534569077245532,-2.9769149892028697,0.0029116473275051,0.0497986068126839,1.3027828070801857
ZNF839,122.35212293888912,-0.1869743427888162,0.0628236798719637,-2.9761762311579747,0.002918670867754,0.0498588775214535,1.3022575030429588
