Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BAIAP2-DT,11.374798230731818,0.31383952971360274,0.2195489094090411,1.4294743278769333,0.15286794847057975,0.4821584374275735
FUT6,1.2093356435474407,-0.9330450260646025,0.653018148017732,-1.4288194423032585,0.15305613596565967,0.48252157861428174
CCDC27,1.8636331497622447,0.7821560874569835,0.5475489684035396,1.4284678313566652,0.1531572473405698,0.48252157861428174
GPR32,3.2070251143704844,-0.6956719346722205,0.4870400964812996,-1.4283668628070165,0.1531862918559975,0.48252157861428174
FLVCR1-DT,3.4725904048063576,-0.9071370560983691,0.6348493197179065,-1.4289013596194022,0.15303258662026273,0.48252157861428174
LINC00934,6.162569708454837,0.7765495488169835,0.543641874935301,1.4284211438079542,0.15317067691506164,0.48252157861428174
CNOT10,44.85086452739295,0.15269216339211614,0.10688223513471108,1.4286018925377788,0.15311868990380992,0.48252157861428174
MIIP,244.76311666393494,0.1400421637950726,0.09805761231832613,1.428162082311889,0.1532452116795786,0.4826004709988852
ARHGEF35-AS1,9.885756584036583,-0.2114649924386279,0.14812724002549546,-1.4275901745163875,0.153409853334563,0.48279880284018534
TUG1,581.7296619921493,-0.1404634691207073,0.09837870314358627,-1.4277832969163786,0.15335424193957806,0.48279880284018534
SETX,281.81793823795147,-0.20325295821934647,0.1423733735559506,-1.4276051282824391,0.15340554671058185,0.48279880284018534
GFUS,255.61399063346312,0.08893402571262544,0.06231663847750258,1.4271313069098266,0.1535420500450136,0.4830014544030269
MTRR,188.89691770346167,0.14274272197431062,0.10002029893300804,1.4271375260527601,0.1535402577723998,0.4830014544030269
SCARNA6,194.91089004992173,-0.17073151344243656,0.11965040830813313,-1.426919605679534,0.1536030689547888,0.4830867380571471
RILPL1,22.86919980740718,-0.2146161510031234,0.15049941309103249,-1.4260264980123787,0.15386069346536554,0.483790178724578
RUFY2,33.38999487193263,-0.24808304765317216,0.1740866820890387,-1.4250547180070163,0.1541413846624626,0.4843126018427785
APLF,30.059137452917092,0.2229111642869814,0.15641343681317704,1.4251407604656778,0.15411651626686268,0.4843126018427785
IMPDH2,314.4166722938615,0.22608338543448922,0.15865367153357857,1.425011997825965,0.15415373298274854,0.4843126018427785
DCAF13,46.98255738570699,0.15425838122890234,0.10825297136841718,1.4249805735485543,0.1541628166882151,0.4843126018427785
GFAP,1.154755539958303,-1.2015150800754255,0.8433340483837847,-1.424720230824405,0.15423808869040204,0.48444225078751274
PACRGL,16.675811726692405,-0.34567279681731106,0.24268335754022063,-1.4243778408250418,0.15433712525398016,0.4845468388025814
IL32,13911.05325045004,0.14709784526370287,0.10327506640320158,1.424330677158904,0.15435077116517842,0.4845468388025814
ZFAND6,230.6932232035018,-0.0919567615452807,0.06458752841714112,-1.4237541488098802,0.15451765279831056,0.4845468388025814
XKRX,3.315610952515657,0.6768557037619051,0.47541167461233824,1.4237254571289797,0.15452596145836378,0.4845468388025814
SEC14L2,53.02658233183608,-0.4509550973786612,0.31663946235955953,-1.4241910784530696,0.15439116677227907,0.4845468388025814
NEK8,31.02198847690677,0.14478951391949385,0.10171034446340996,1.4235475721113255,0.1545774817405582,0.4845468388025814
ZNF202,33.920252150346414,0.19874191239555833,0.139602121840879,1.423631029205186,0.1545533086983724,0.4845468388025814
SLC29A1,14.923193392952156,0.3096269716597324,0.2174988259648667,1.4235799677822054,0.1545680981118612,0.4845468388025814
TRMT2B,31.917324204156017,0.16608479128413364,0.11664897298916045,1.4237998589114624,0.15450441657205652,0.4845468388025814
SRC,5.798945317471534,-0.38870608063716433,0.2731749475972588,-1.422919942169195,0.15475936448699612,0.4850102652543409
PRPS2,12.113023986794785,-0.2726175233269436,0.19160980401502284,-1.4227743967921886,0.15480156572350887,0.4850358273285311
LINC00921,151.87935025517692,0.44614308416472975,0.31363160887397035,1.422506761249335,0.15487919011352475,0.48517234422765765
SMPD4,795.8451381382382,-0.19483389459347975,0.13702350739162036,-1.421901236527498,0.15505492419411104,0.48540419900624315
SPTY2D1,283.0901306321987,-0.24977832661228497,0.175665241483057,-1.4218995431510917,0.15505541585438426,0.48540419900624315
PTGR1,3.996387834696194,0.5909537899572105,0.4155841148327758,1.4219835861507857,0.15503101597204808,0.48540419900624315
ANKRD44,491.42828394303484,-0.18641342919208,0.13115907798511517,-1.4212773683361473,0.1552361401969802,0.4855131635380941
PCAT19,20.289536615333684,-1.3291747145344914,0.9350013744483772,-1.4215751450832517,0.15514962445509964,0.4855131635380941
CD69,1432.914947216682,-0.2040714316275589,0.1435893075487866,-1.4212160718041111,0.15525395377177498,0.4855131635380941
CREBZF,183.80811116886974,-0.2138192794355473,0.15045054138615513,-1.4211931540129608,0.15526061438054023,0.4855131635380941
DIAPH1,480.1969250245968,-0.38878109004589834,0.27352731012953024,-1.4213611425557073,0.15521179682164452,0.4855131635380941
RAPGEF6,208.8111252370449,0.18577006112455619,0.13077703093901785,1.420509853990965,0.15545930187344092,0.4860277976280256
CLCN6,179.7616746484929,-0.13609903712888233,0.09584859783732343,-1.419937695487971,0.1556258204596695,0.4864416551313978
TRAM2,101.0290017120808,-0.1271335061521936,0.08956990064827001,-1.4193775501820778,0.15578897388250026,0.48662061935014894
SNHG3,232.89353983752494,-0.7613438057072355,0.5364171336594794,-1.4193129897124814,0.1558077867381556,0.48662061935014894
NEFH,11.965278312862281,0.26193767665276596,0.18455775663351331,1.4192721098843344,0.1558196999701958,0.48662061935014894
OR10K2,2.453754518495057,-2.0254356939279936,1.4267550501162378,-1.419609970024624,0.15572126124819163,0.48662061935014894
ADRA1A,7.594666149111137,-1.4896122282588273,1.049650428580913,-1.419150783630628,0.15585506103361407,0.4866243818860179
ROMO1,164.01525034750952,0.1485466681211983,0.10468811401009978,1.4189449253701072,0.1559150732482465,0.4867049061792098
KCNB1,1.160090490459354,1.0377684729721595,0.7314265662810945,1.4188279737344605,0.15594917503390837,0.4867049061792098
PRKD2,744.4837446499155,0.09744687418446868,0.0687009674160951,1.4184206984200205,0.1560679761208121,0.48696900039273106
NDUFAF1,6.985989670543446,0.22203099425077133,0.1565763436604354,1.4180366526650179,0.1561800640970022,0.4872120370461989
ITGB4,1.670793088972851,-0.8600877826451083,0.6066551214148886,-1.4177540950105953,0.15626257064182303,0.4873627066405545
PUF60,126.5782044994736,0.09831277907400751,0.06936232956472863,1.4173800057026984,0.15637185519303287,0.4875968091344144
DEPDC1B,5.809419046353224,-0.5150015320331361,0.3636138591896099,-1.4163418665639576,0.1566754355479182,0.4883389322699862
LINC01002,630.0489900047816,-0.21786232052711374,0.15382153656041964,-1.4163317140024765,0.15667840664042304,0.4883389322699862
MAP3K2,267.9315305040558,-0.07851163194642272,0.05543856067379635,-1.4161917443778822,0.1567193723529616,0.48835977644633505
TIMM8A,26.67603903210603,-0.18954977323119201,0.1338753433679757,-1.4158676905140561,0.15681424622244197,0.4883973302205569
CKS2,11.11425781312335,0.33328966458139353,0.23540741795309197,1.4157993298571665,0.15683426586362378,0.4883973302205569
POLR3C,284.6916338911602,-0.14583294204392183,0.10299093142049147,-1.415978475313666,0.15678180664715916,0.4883973302205569
ADAM22,5.311678375069553,-0.47113068018965626,0.3328496701359428,-1.4154458377478234,0.15693781809809362,0.4886130014081162
RNF20,99.23979384306412,0.17009360773995175,0.12021512858611536,1.4149101676342364,0.15709483646443387,0.4889950043934432
PARG,84.56486357937744,0.14004109648999186,0.09900994760210136,1.4144144086691717,0.15724026194784654,0.4891879670634047
C16orf87,54.484823513297286,-0.2636345531005132,0.18638666004371066,-1.4144496877549428,0.15722990984207516,0.4891879670634047
GALNT11,118.95040962254963,-0.1587559707061619,0.11224677644360073,-1.4143477054410563,0.15725983639716387,0.4891879670634047
MAEA,330.91793005155597,0.16156759866591683,0.1142728447980646,1.413875702065774,0.15739840130131255,0.4895121203535909
PCOLCE,40.673695607641946,0.2600031338650526,0.18392812519048646,1.4136127011340898,0.15747564998617158,0.4896454791254881
SPECC1L,215.1478191948788,0.1406590745859455,0.09953077905215485,1.413221878955043,0.15759049541272485,0.4897887844993654
MYO7A,7.089371809813025,0.6747839709556639,0.4774706334494929,1.4132470641821009,0.15758309267121184,0.4897887844993654
KIF21A,86.79971018693594,-0.2655137091479632,0.18802832378204337,-1.412094219675853,0.15792222052368998,0.4903918648214933
PSMB9,811.865249287542,0.1675745822644253,0.11866618273208925,1.4121511150548742,0.15790547087039575,0.4903918648214933
PPP2R3A,43.81493250138444,0.6694666839382971,0.4740367006211713,1.412267622023858,0.15787117612700752,0.4903918648214933
CBL,159.62168881186196,0.22784685071034003,0.16134384562249143,1.4121818519403013,0.15789642267827642,0.4903918648214933
ZNF33B,214.76135032285106,0.1682958123003514,0.11921189048958249,1.4117367957943605,0.15802747472326462,0.49039804669622106
PMFBP1,5.869606174374838,0.4020970024203367,0.2847814859255637,1.4119492393035584,0.15796490794678386,0.49039804669622106
ANP32A,254.64915060847068,0.1617645334721863,0.1145808746048713,1.4117934954679519,0.15801077425617893,0.49039804669622106
LINC01090,4.2301182763408836,-1.3525838348388897,0.9582974866750199,-1.4114446230386295,0.15811355322940723,0.4905583172603146
OSBP2,12.672377175669737,-0.27956733804180733,0.19809340464885616,-1.4112904896423648,0.15815897756082398,0.49059241308710194
CHD1,278.2287735607912,-0.13754257876643664,0.09752574799258135,-1.4103206752836115,0.15844501627355678,0.49137269195676175
IMPDH1,249.2625390170207,0.1298477886826551,0.092109028969445,1.4097183537319564,0.1586228630882779,0.4914962876073717
ZSCAN32,42.28493562295767,0.16347706611418045,0.11593644352574904,1.4100576241833123,0.15852266850157049,0.4914962876073717
SLC9A1,131.49615771474672,0.14766272651847256,0.10474421668708951,1.4097458665388356,0.15861473612009158,0.4914962876073717
MLLT10,120.50474512245675,-0.19876931566036507,0.14098686480251746,-1.4098427959142463,0.1585861068036184,0.4914962876073717
HIVEP3,25.457183858788234,0.34665788422454,0.24592621274790188,1.4096011984696315,0.15865747294054833,0.49149663339508415
MTFR2,1.5782956252357752,0.53319944610109,0.3783088846323105,1.4094288232731362,0.15870840618493265,0.4915475354166816
BAG3,466.4108937170129,-0.23544370292915612,0.1670961443398619,-1.4090313325858679,0.15882590349651116,0.4918045309964778
SLC35C2,671.5418657555387,0.16891929667026437,0.11991968415302195,1.4086035821668534,0.15895241904747193,0.4920893338047224
LTC4S,8.605317073421324,-0.31976154465763135,0.22706574035602323,-1.4082333343474343,0.15906198864484966,0.49229818071157055
TRAF4,180.1795816935052,-0.25388566182415995,0.18031175970147148,-1.4080371809609047,0.1591200606166573,0.49229818071157055
RALGDS,1637.2148602034597,0.19984345237385898,0.14193170783933398,1.4080254188167791,0.15912354335486645,0.49229818071157055
VPS29,168.6933453258834,-0.12344997562502213,0.08775874689670045,-1.4066971098656786,0.1595172231208587,0.4929808845559379
TCF4,9.868970181973468,0.8630791242644006,0.6135020739797963,1.4068071826808908,0.15948457213824618,0.4929808845559379
POLR3K,94.79463141708197,0.18395954854987664,0.13073458362025456,1.4071223042574943,0.15939112533935296,0.4929808845559379
TMSB15B,17.7223842115752,0.3342953692202795,0.23762608841658,1.4068125745277158,0.15948297288052804,0.4929808845559379
LONP2,238.0994622483018,0.1248477712689299,0.08874901956759064,1.4067509914726066,0.15950123954725026,0.4929808845559379
GPKOW,208.36928734633287,0.09576246794020056,0.06810193425055744,1.4061637014284467,0.1596755200939629,0.4930384139690243
MAP4K1,1813.2639074934712,0.15259707452320606,0.10852004007247416,1.4061649297336734,0.15967515543949573,0.4930384139690243
SPAG5,36.4591085882417,0.1874360216338653,0.13331062921755046,1.4060095787860043,0.15972128042098654,0.4930384139690243
SIPA1L2,23.032981869415913,-0.571157766415634,0.40608501899021443,-1.4064979984632167,0.15957629853235666,0.4930384139690243
QPRT,23.318133212784936,-0.29958175315480506,0.21307711022151235,-1.405978112071088,0.1597306243760651,0.4930384139690243
RTEL1-TNFRSF6B,23.314001310696522,-0.3303341916977967,0.2349569726369771,-1.4059348313454108,0.15974347714473336,0.4930384139690243
KRTAP12-2,1.8344308298461005,-2.28519086829082,1.6256592116325654,-1.4057010546484225,0.15981291366644312,0.4930500331918613
DUSP5,460.3240203692188,-0.452142716481137,0.3216519976052957,-1.40568912939247,0.1598164563262452,0.4930500331918613
MYBBP1A,432.47842814238373,-0.11780068188246377,0.08381636668314256,-1.4054615648969218,0.15988407074911404,0.49315184151604846
BCL11A,10.487552011499426,0.5137918995618717,0.36565324502042207,1.4051342537194658,0.15998136003570684,0.49334511611011156
DDX17,840.3516328852546,-0.3792609128246968,0.2699635746342557,-1.404859575364996,0.16006303939081667,0.49349018009109824
DOCK8,117.25502001102966,0.39496279377813504,0.2811750495540218,1.404686491225287,0.16011452451133734,0.4935421096306844
PARP14,423.6556524398092,0.14147934192900302,0.1007521010272289,1.4042321746795865,0.16024972379146163,0.4937846595722916
CA2,1.2801119247412696,-1.345544371500762,0.9583152847102331,-1.4040727440840264,0.16029718891849853,0.4937846595722916
C19orf25,187.55726272660297,0.28631412964068836,0.20390800114911797,1.4041338644249999,0.16027899112543298,0.4937846595722916
LRRC51,4.567697913955212,-0.5610928020023677,0.39977151457847465,-1.4035337224914401,0.1604577432711064,0.4940655864239146
CDC7,13.826411136334961,-0.2946185883041346,0.20989610235222195,-1.4036401105235474,0.1604260446360405,0.4940655864239146
KCNQ4,7.349336274346644,-0.37365027910571225,0.2663008661233625,-1.4031132701334161,0.16058306464278616,0.4943446244524145
SLC1A1,1.593840664561002,0.8129579257234791,0.5796192122913736,1.402572427697249,0.16074437861770385,0.4946274648307617
CCDC28A-AS1,3.0620336702371724,0.3655889077541759,0.260652462678548,1.402591419997599,0.16073871181946875,0.4946274648307617
ACBD3,158.7475851981962,-0.20495621142693704,0.14615889736062745,-1.4022835087571517,0.16083060297563534,0.494785921095633
RAB21,274.0114702286306,-0.09907806092055926,0.07068107422767876,-1.4017622397957306,0.16098625777606146,0.49487972624197846
ZNF324,260.81254676721267,-0.16275345747560982,0.11610596845364186,-1.40176650385198,0.1609849840355594,0.49487972624197846
PPRC1,92.31643661636036,0.1341841945492443,0.09572850977116908,1.4017161122637372,0.16100003728023937,0.49487972624197846
AMZ2,19.60166718956372,-0.5057219491342694,0.36074084028703934,-1.4018982401101838,0.16094563609927315,0.49487972624197846
CSTPP1,81.13353402818046,0.13988917696651446,0.09986164053663378,1.4008299504672843,0.1612649300689193,0.49537332011468155
LRRC42,16.90255240163042,-0.19503697393064334,0.1392289296380537,-1.400836553420837,0.16126295508786737,0.49537332011468155
DMAC2,69.64851877925726,0.16341571957812814,0.11664974194769478,1.4009093963654289,0.1612411685602142,0.49537332011468155
ITSN2,394.7847086883452,0.19087793788595175,0.13631114315394452,1.4003105943465064,0.1614203296790705,0.49537347113751007
TRADD,236.91213937261287,0.22188635258103817,0.15840976443004642,1.4007113348055193,0.16130041180134513,0.49537347113751007
LINC03042,1.247030214966973,-0.9620450983253614,0.6871099698381331,-1.400132643326361,0.16147360145733114,0.49537347113751007
RHD,1.4022382380047407,1.146812719824719,0.8190689443593563,1.4001418656175655,0.16147084032739756,0.49537347113751007
SFT2D1,83.73032112058698,0.15160950296387737,0.10824937290624342,1.4005577944104017,0.1613463493919488,0.49537347113751007
LILRA6,1.8141209223778096,0.9384501448196352,0.6701921113873844,1.4002703536407224,0.16143237505693508,0.49537347113751007
PAF1,363.23886745215225,0.09535833422848754,0.06814841061656961,1.3992745152196127,0.16173067880897707,0.4957089804320024
ZC3H13,363.92800888712986,-0.11952432603875054,0.08542412986371176,-1.3991869303139906,0.16175693479528175,0.4957089804320024
SAP30L,43.718735020673556,-0.20156935322125047,0.14403950086311954,-1.3994033026593269,0.16169207707303135,0.4957089804320024
TXNDC9,11.492552236318707,0.20027025917845398,0.1431159616979322,1.3993565553586158,0.1617060879376082,0.4957089804320024
SYNGAP1,338.5623813581645,0.1788679536286514,0.12782579759702503,1.3993102878382846,0.16171995590734012,0.4957089804320024
TARDBP,752.6485796649374,-0.07132433060605228,0.05098195375733077,-1.3990113236057857,0.16180958743356388,0.49571629692437474
